sale_key,order_id,product_key,customer_key,location_key,order_date,ship_mode,ship_date,sales
8376,CA-2016-158701,674,312,95,2016-01-05,Standard Class,2016-01-10,56.16
8377,CA-2018-156272,1430,464,411,2018-03-21,Standard Class,2018-03-27,64.384
8378,CA-2016-162964,872,752,15,2016-11-12,Standard Class,2016-11-18,64.784
8379,CA-2016-162964,220,752,15,2016-11-12,Standard Class,2016-11-18,15.552
8380,CA-2016-162964,890,752,15,2016-11-12,Standard Class,2016-11-18,223.888
8381,CA-2015-103527,703,418,156,2015-09-09,Second Class,2015-09-14,10.896
8382,CA-2017-134544,510,664,10,2017-03-17,Second Class,2017-03-19,84.784
8383,CA-2017-163048,867,776,67,2017-02-08,Standard Class,2017-02-15,241.5
8384,CA-2017-145135,809,523,603,2017-11-26,First Class,2017-11-28,59.97
8385,CA-2017-145135,1284,523,603,2017-11-26,First Class,2017-11-28,13.36
8386,CA-2018-137582,1182,52,233,2018-09-04,Standard Class,2018-09-08,11.808
8387,CA-2016-149601,721,578,114,2016-05-28,Standard Class,2016-06-03,16.24
8388,CA-2016-149601,178,578,114,2016-05-28,Standard Class,2016-06-03,77.55
8389,CA-2015-139423,514,376,416,2015-11-01,Standard Class,2015-11-05,76.12
8390,CA-2017-102596,111,280,76,2017-12-27,First Class,2017-12-30,17.184
8391,CA-2018-153227,1018,295,4,2018-12-04,First Class,2018-12-06,11.76
8392,CA-2018-110625,1002,675,604,2018-12-23,Standard Class,2018-12-30,27.46
8393,CA-2017-142594,1677,413,118,2017-12-01,Second Class,2017-12-06,137.94
8394,CA-2017-142594,1381,413,118,2017-12-01,Second Class,2017-12-06,111.15
8395,CA-2017-142594,228,413,118,2017-12-01,Second Class,2017-12-06,901.95
8396,CA-2017-142594,617,413,118,2017-12-01,Second Class,2017-12-06,366.009
8397,CA-2015-152254,163,380,125,2015-06-30,Same Day,2015-06-30,310.688
8398,US-2015-120236,1737,281,15,2015-09-03,First Class,2015-09-04,7.68
8399,CA-2018-120061,914,677,158,2018-11-02,Second Class,2018-11-07,155.372
8400,CA-2016-133837,1032,514,276,2016-04-13,Standard Class,2016-04-18,10.744
8401,CA-2016-110814,921,632,30,2016-12-05,Second Class,2016-12-09,232.4
8402,CA-2016-110814,1535,632,30,2016-12-05,Second Class,2016-12-09,164.646
8403,CA-2016-110814,753,632,30,2016-12-05,Second Class,2016-12-09,22.68
8404,CA-2017-154067,146,417,2,2017-02-01,Standard Class,2017-02-07,105.52
8405,CA-2018-140480,1479,786,285,2018-07-08,Standard Class,2018-07-12,83.92
8406,CA-2018-140480,722,786,285,2018-07-08,Standard Class,2018-07-12,141.9
8407,CA-2018-140480,1802,786,285,2018-07-08,Standard Class,2018-07-12,39.98
8408,CA-2018-140480,1025,786,285,2018-07-08,Standard Class,2018-07-12,28.91
8409,CA-2018-140480,1754,786,285,2018-07-08,Standard Class,2018-07-12,174.95
8410,CA-2016-134082,656,83,342,2016-12-11,Standard Class,2016-12-17,110.528
8411,CA-2017-130820,115,22,180,2017-11-15,Same Day,2017-11-15,630.024
8412,CA-2017-159765,182,514,270,2017-05-09,Second Class,2017-05-12,27.86
8413,CA-2018-132290,602,199,163,2018-03-10,Standard Class,2018-03-14,933.408
8414,CA-2017-147109,1194,341,175,2017-12-17,Standard Class,2017-12-21,51.84
8415,CA-2017-147109,1616,341,175,2017-12-17,Standard Class,2017-12-21,165.6
8416,CA-2018-107265,259,530,605,2018-04-06,Standard Class,2018-04-12,106.32
8417,CA-2018-118199,806,698,60,2018-05-09,First Class,2018-05-11,147.92
8418,CA-2018-118199,55,698,60,2018-05-09,First Class,2018-05-11,104.28
8419,CA-2018-118199,739,698,60,2018-05-09,First Class,2018-05-11,286.85
8420,CA-2018-118199,1765,698,60,2018-05-09,First Class,2018-05-11,66.96
8421,CA-2018-118199,1337,698,60,2018-05-09,First Class,2018-05-11,199.98
8422,CA-2018-150091,47,74,101,2018-10-12,Standard Class,2018-10-16,45.0
8423,CA-2018-150091,111,74,101,2018-10-12,Standard Class,2018-10-16,17.9
8424,CA-2018-150091,1654,74,101,2018-10-12,Standard Class,2018-10-16,40.48
8425,CA-2018-150091,1399,74,101,2018-10-12,Standard Class,2018-10-16,2154.9
8426,CA-2017-137652,1737,495,94,2017-08-28,First Class,2017-08-30,18.432
8427,CA-2016-128356,1840,262,461,2016-10-02,Standard Class,2016-10-07,10.944
8428,CA-2018-167017,483,420,527,2018-11-23,First Class,2018-11-25,4.36
8429,US-2018-132220,1422,138,286,2018-11-12,Standard Class,2018-11-16,62.352
8430,CA-2017-118129,1598,53,332,2017-12-19,Second Class,2017-12-21,303.92
8431,US-2015-113124,558,397,421,2015-03-30,Standard Class,2015-04-05,129.3
8432,CA-2018-155621,906,635,308,2018-11-08,Standard Class,2018-11-13,274.2
8433,US-2015-127635,970,610,413,2015-09-14,Second Class,2015-09-18,6.048
8434,US-2015-127635,1533,610,413,2015-09-14,Second Class,2015-09-18,6.848
8435,US-2015-127635,1468,610,413,2015-09-14,Second Class,2015-09-18,9.96
8436,US-2015-127635,95,610,413,2015-09-14,Second Class,2015-09-18,8.552
8437,CA-2016-151470,1500,563,122,2016-09-20,Standard Class,2016-09-26,45.584
8438,CA-2016-112823,1366,363,178,2016-12-10,Standard Class,2016-12-16,25.488
8439,CA-2015-108861,1637,571,60,2015-05-28,Standard Class,2015-06-01,136.96
8440,CA-2018-114370,1671,273,37,2018-03-14,Second Class,2018-03-17,49.616
8441,CA-2017-158302,250,675,48,2017-12-08,Second Class,2017-12-12,10.584
8442,CA-2018-145779,146,141,116,2018-05-06,Standard Class,2018-05-10,84.416
8443,US-2017-155173,908,675,75,2017-03-06,Standard Class,2017-03-10,431.94
8444,US-2017-155173,1283,675,75,2017-03-06,Standard Class,2017-03-10,2.043
8445,US-2017-155173,530,675,75,2017-03-06,Standard Class,2017-03-10,68.238
8446,CA-2018-125451,978,341,481,2018-10-23,First Class,2018-10-24,240.744
8447,CA-2018-125451,1458,341,481,2018-10-23,First Class,2018-10-24,35.0
8448,CA-2018-125451,1806,341,481,2018-10-23,First Class,2018-10-24,210.68
8449,CA-2018-125451,336,341,481,2018-10-23,First Class,2018-10-24,637.896
8450,CA-2018-125451,363,341,481,2018-10-23,First Class,2018-10-24,43.44
8451,CA-2018-125451,1109,341,481,2018-10-23,First Class,2018-10-24,2.22
8452,CA-2015-131387,1462,483,35,2015-04-28,First Class,2015-04-30,1679.96
8453,CA-2017-125087,813,765,33,2017-04-18,Standard Class,2017-04-23,344.372
8454,CA-2017-125087,487,765,33,2017-04-18,Standard Class,2017-04-23,1554.936
8455,CA-2017-125087,1269,765,33,2017-04-18,Standard Class,2017-04-23,127.88
8456,CA-2017-154081,193,532,14,2017-05-22,Standard Class,2017-05-29,222.384
8457,US-2018-118556,65,261,156,2018-05-28,Second Class,2018-06-02,106.869
8458,US-2018-118556,991,261,156,2018-05-28,Second Class,2018-06-02,3.564
8459,CA-2015-126200,1161,556,33,2015-08-25,Standard Class,2015-08-29,25.68
8460,CA-2015-126200,341,556,33,2015-08-25,Standard Class,2015-08-29,12.384
8461,CA-2015-146500,882,248,319,2015-08-30,Standard Class,2015-09-04,25.3
8462,CA-2015-146500,912,248,319,2015-08-30,Standard Class,2015-09-04,95.94
8463,CA-2016-169537,1551,582,544,2016-09-03,Second Class,2016-09-07,7.5
8464,CA-2015-100881,173,661,383,2015-03-28,Standard Class,2015-04-01,302.376
8465,CA-2016-144043,1208,270,128,2016-05-10,Standard Class,2016-05-15,46.688
8466,CA-2016-116512,1199,499,24,2016-04-09,Standard Class,2016-04-14,17.94
8467,CA-2016-101000,533,491,212,2016-04-09,Standard Class,2016-04-14,370.14
8468,CA-2017-168557,79,396,35,2017-09-19,Standard Class,2017-09-23,8.928
8469,US-2017-164196,1300,156,420,2017-11-11,Standard Class,2017-11-17,2678.94
8470,US-2018-132031,367,44,378,2018-04-23,Standard Class,2018-04-27,387.136
8471,US-2018-132031,722,44,378,2018-04-23,Standard Class,2018-04-27,45.408
8472,US-2018-132031,1526,44,378,2018-04-23,Standard Class,2018-04-27,77.952
8473,US-2018-132031,1346,44,378,2018-04-23,Standard Class,2018-04-27,3.0
8474,CA-2016-169733,254,422,475,2016-10-22,Second Class,2016-10-26,9.952
8475,CA-2018-169404,352,545,356,2018-04-09,Standard Class,2018-04-14,37.896
8476,CA-2018-169404,1523,545,356,2018-04-09,Standard Class,2018-04-14,65.584
8477,CA-2018-134880,1559,70,155,2018-10-27,Standard Class,2018-11-01,44.784
8478,CA-2016-145758,1841,293,24,2016-10-30,Same Day,2016-10-30,1035.8
8479,CA-2018-158736,672,500,95,2018-12-18,Standard Class,2018-12-24,5.76
8480,US-2017-119270,1634,574,2,2017-03-12,Standard Class,2017-03-16,19.98
8481,CA-2015-109890,1764,311,199,2015-07-21,Standard Class,2015-07-27,35.98
8482,CA-2017-138583,925,504,75,2017-05-24,Standard Class,2017-05-28,16.656
8483,US-2018-118535,489,138,24,2018-02-11,Standard Class,2018-02-15,20.7
8484,CA-2017-126284,1596,634,437,2017-09-20,Standard Class,2017-09-24,83.7
8485,CA-2018-142391,562,172,61,2018-09-24,Same Day,2018-09-24,199.8
8486,CA-2018-124716,1265,787,253,2018-03-27,Standard Class,2018-03-31,45.68
8487,CA-2018-124716,163,787,253,2018-03-27,Standard Class,2018-03-31,110.96
8488,CA-2018-124716,1742,787,253,2018-03-27,Standard Class,2018-03-31,11.94
8489,CA-2017-158841,1630,340,102,2017-02-02,Second Class,2017-02-04,8749.95
8490,CA-2017-158841,249,340,102,2017-02-02,Second Class,2017-02-04,36.4
8491,CA-2017-158841,1566,340,102,2017-02-02,Second Class,2017-02-04,18.69
8492,CA-2018-106824,1080,248,14,2018-07-07,Standard Class,2018-07-11,5.94
8493,CA-2016-109190,1588,531,338,2016-10-23,Standard Class,2016-10-28,60.736
8494,CA-2016-109190,1688,531,338,2016-10-23,Standard Class,2016-10-28,479.976
8495,CA-2016-109190,1000,531,338,2016-10-23,Standard Class,2016-10-28,6.08
8496,CA-2017-143154,1616,128,593,2017-12-02,Standard Class,2017-12-08,165.6
8497,CA-2015-169061,398,493,232,2015-03-05,Second Class,2015-03-08,59.52
8498,CA-2015-169061,266,493,232,2015-03-05,Second Class,2015-03-08,479.97
8499,CA-2015-169061,661,493,232,2015-03-05,Second Class,2015-03-08,18.62
8500,CA-2015-169061,1340,493,232,2015-03-05,Second Class,2015-03-08,49.632
8501,CA-2015-169061,1185,493,232,2015-03-05,Second Class,2015-03-08,97.82
8502,CA-2016-102316,434,705,63,2016-03-01,Second Class,2016-03-03,15.984
8503,CA-2016-102316,390,705,63,2016-03-01,Second Class,2016-03-03,184.752
8504,CA-2015-164903,1542,257,14,2015-02-20,Standard Class,2015-02-24,12.96
8505,CA-2017-109400,1586,750,140,2017-05-02,Standard Class,2017-05-06,366.744
8506,CA-2017-130400,1182,320,163,2017-03-08,Standard Class,2017-03-12,8.856
8507,CA-2017-130400,61,320,163,2017-03-08,Standard Class,2017-03-12,27.96
8508,CA-2017-130400,1698,320,163,2017-03-08,Standard Class,2017-03-12,146.352
8509,CA-2016-135853,789,223,186,2016-12-11,First Class,2016-12-14,175.23
8510,CA-2016-135853,1420,223,186,2016-12-11,First Class,2016-12-14,125.99
8511,CA-2016-135853,1024,223,186,2016-12-11,First Class,2016-12-14,23.0
8512,CA-2017-103359,1400,63,46,2017-12-22,Standard Class,2017-12-26,25.584
8513,CA-2017-144645,738,375,17,2017-02-02,Standard Class,2017-02-08,73.784
8514,CA-2018-141614,1291,375,415,2018-06-05,Standard Class,2018-06-09,20.736
8515,CA-2016-122168,242,429,203,2016-08-21,Standard Class,2016-08-26,17.52
8516,CA-2016-122168,80,429,203,2016-08-21,Standard Class,2016-08-26,35.76
8517,CA-2017-132899,7,228,30,2017-04-07,Standard Class,2017-04-11,3.64
8518,CA-2018-149720,1309,192,406,2018-06-04,Second Class,2018-06-07,30.336
8519,CA-2018-118003,1824,771,335,2018-12-04,Standard Class,2018-12-10,12.99
8520,CA-2018-118003,164,771,335,2018-12-04,Standard Class,2018-12-10,182.22
8521,CA-2018-118003,212,771,335,2018-12-04,Standard Class,2018-12-10,302.94
8522,CA-2017-141887,876,89,48,2017-01-11,Standard Class,2017-01-15,54.992
8523,US-2017-160206,781,502,202,2017-04-01,Standard Class,2017-04-07,12.99
8524,CA-2018-133074,227,141,10,2018-09-21,Standard Class,2018-09-25,55.86
8525,CA-2018-161172,996,728,48,2018-03-16,Same Day,2018-03-16,44.376
8526,CA-2018-161172,1681,728,48,2018-03-16,Same Day,2018-03-16,51.264
8527,CA-2018-161172,69,728,48,2018-03-16,Same Day,2018-03-16,5.193
8528,CA-2018-161172,410,728,48,2018-03-16,Same Day,2018-03-16,159.984
8529,CA-2018-161172,299,728,48,2018-03-16,Same Day,2018-03-16,54.224
8530,CA-2018-137624,1319,468,142,2018-11-10,Standard Class,2018-11-17,241.424
8531,CA-2017-156748,1306,95,84,2017-11-30,Standard Class,2017-12-06,33.36
8532,CA-2017-156748,321,95,84,2017-11-30,Standard Class,2017-12-06,13.76
8533,CA-2017-156748,1044,95,84,2017-11-30,Standard Class,2017-12-06,496.86
8534,CA-2017-156748,71,95,84,2017-11-30,Standard Class,2017-12-06,389.97
8535,CA-2016-169677,608,755,113,2016-01-13,Second Class,2016-01-15,9.82
8536,US-2015-163146,1203,694,35,2015-05-16,Standard Class,2015-05-20,56.4
8537,CA-2016-157343,786,788,106,2016-06-07,Standard Class,2016-06-11,18.312
8538,CA-2016-157343,1554,788,106,2016-06-07,Standard Class,2016-06-11,25.92
8539,CA-2016-157343,1413,788,106,2016-06-07,Standard Class,2016-06-11,8.016
8540,CA-2018-147354,1328,42,142,2018-03-09,Standard Class,2018-03-13,479.984
8541,CA-2018-147354,9,42,142,2018-03-09,Standard Class,2018-03-13,30.84
8542,CA-2016-157287,1223,404,12,2016-12-22,First Class,2016-12-23,33.568
8543,CA-2016-157287,867,404,12,2016-12-22,First Class,2016-12-23,422.625
8544,CA-2015-137575,410,578,46,2015-08-06,Standard Class,2015-08-11,199.98
8545,CA-2017-119074,1654,104,113,2017-03-27,Standard Class,2017-03-31,20.24
8546,CA-2017-119074,1612,104,113,2017-03-27,Standard Class,2017-03-31,39.92
8547,CA-2017-119074,1527,104,113,2017-03-27,Standard Class,2017-03-31,32.54
8548,CA-2016-149566,198,335,14,2016-12-05,Standard Class,2016-12-10,39.0
8549,CA-2016-149566,817,335,14,2016-12-05,Standard Class,2016-12-10,12.6
8550,CA-2016-126186,443,335,43,2016-09-11,First Class,2016-09-12,24.64
8551,CA-2016-121132,1797,147,17,2016-07-17,Standard Class,2016-07-24,6.264
8552,CA-2016-121132,486,147,17,2016-07-17,Standard Class,2016-07-24,14.432
8553,CA-2015-140473,852,467,37,2015-05-30,Standard Class,2015-06-03,719.976
8554,US-2018-102904,702,91,34,2018-11-13,Standard Class,2018-11-20,239.92
8555,CA-2017-102092,1001,401,29,2017-12-09,First Class,2017-12-11,1056.86
8556,CA-2016-117884,429,291,453,2016-03-22,Same Day,2016-03-22,447.944
8557,CA-2016-117884,1752,291,453,2016-03-22,Same Day,2016-03-22,150.408
8558,CA-2017-132829,868,157,17,2017-12-23,Second Class,2017-12-26,453.576
8559,CA-2017-132829,1622,157,17,2017-12-23,Second Class,2017-12-26,45.36
8560,CA-2017-132829,1192,157,17,2017-12-23,Second Class,2017-12-26,287.88
8561,CA-2017-132829,1515,157,17,2017-12-23,Second Class,2017-12-26,131.88
8562,CA-2017-132829,397,157,17,2017-12-23,Second Class,2017-12-26,2.328
8563,CA-2017-123540,1004,250,202,2017-04-02,Second Class,2017-04-06,1454.9
8564,US-2018-108315,974,415,606,2018-04-30,Standard Class,2018-05-04,4.842
8565,US-2018-108315,1763,415,606,2018-04-30,Standard Class,2018-05-04,220.704
8566,CA-2017-134110,1481,768,485,2017-11-17,First Class,2017-11-18,67.176
8567,CA-2017-134110,1394,768,485,2017-11-17,First Class,2017-11-18,15.232
8568,US-2017-136581,1291,278,412,2017-11-10,First Class,2017-11-12,31.104
8569,CA-2017-162390,1592,318,419,2017-12-06,Standard Class,2017-12-12,968.744
8570,CA-2017-162390,95,318,419,2017-12-06,Standard Class,2017-12-12,222.352
8571,CA-2017-162390,852,318,419,2017-12-06,Standard Class,2017-12-12,479.984
8572,CA-2017-162222,1118,257,177,2017-04-03,Same Day,2017-04-03,10.272
8573,CA-2015-121629,1094,538,17,2015-11-28,Standard Class,2015-12-02,998.85
8574,CA-2016-164623,34,475,46,2016-10-20,First Class,2016-10-22,24.56
8575,CA-2015-159849,970,83,95,2015-09-19,Same Day,2015-09-19,5.67
8576,CA-2018-101273,567,462,454,2018-08-27,Second Class,2018-08-30,14.336
8577,CA-2018-106747,744,701,209,2018-07-03,First Class,2018-07-04,102.3
8578,CA-2018-146164,336,497,39,2018-12-22,Standard Class,2018-12-26,607.52
8579,CA-2018-146164,231,497,39,2018-12-22,Standard Class,2018-12-26,31.16
8580,CA-2017-111605,1797,528,176,2017-12-27,Standard Class,2018-01-02,2.61
8581,CA-2015-130673,1782,566,607,2015-05-20,Second Class,2015-05-22,10.332
8582,CA-2015-130673,731,566,607,2015-05-20,Second Class,2015-05-22,10.368
8583,CA-2015-130673,1422,566,607,2015-05-20,Second Class,2015-05-22,20.784
8584,CA-2015-130673,1765,566,607,2015-05-20,Second Class,2015-05-22,66.96
8585,CA-2015-104808,829,776,246,2015-02-04,Second Class,2015-02-08,17.248
8586,US-2018-132927,1086,743,64,2018-12-09,Standard Class,2018-12-15,11.088
8587,CA-2018-162015,218,209,14,2018-07-11,Standard Class,2018-07-18,1287.45
8588,CA-2018-162015,732,209,14,2018-07-11,Standard Class,2018-07-18,168.1
8589,CA-2016-138492,572,713,12,2016-05-15,Standard Class,2016-05-22,51.968
8590,CA-2018-145338,80,421,75,2018-01-29,First Class,2018-02-01,4.768
8591,CA-2018-126676,1511,93,419,2018-09-29,First Class,2018-10-01,7.98
8592,CA-2018-101700,1041,3,608,2018-04-23,First Class,2018-04-26,18.688
8593,CA-2018-101700,1722,3,608,2018-04-23,First Class,2018-04-26,11.664
8594,CA-2018-159667,429,328,134,2018-11-09,Standard Class,2018-11-13,191.976
8595,CA-2018-159667,1808,328,134,2018-11-09,Standard Class,2018-11-13,499.168
8596,CA-2015-111934,991,242,102,2015-05-05,First Class,2015-05-07,11.88
8597,CA-2015-111934,259,242,102,2015-05-05,First Class,2015-05-07,35.44
8598,US-2017-117387,1787,51,35,2017-10-27,Standard Class,2017-10-31,67.136
8599,CA-2015-141110,752,625,253,2015-11-26,Standard Class,2015-12-01,4.32
8600,CA-2015-141110,1026,625,253,2015-11-26,Standard Class,2015-12-01,14.94
8601,CA-2015-141110,1267,625,253,2015-11-26,Standard Class,2015-12-01,40.54
8602,CA-2015-141110,1317,625,253,2015-11-26,Standard Class,2015-12-01,7.312
8603,US-2015-133949,1496,312,244,2015-12-31,Same Day,2015-12-31,475.944
8604,US-2017-116365,1203,120,66,2017-01-03,Standard Class,2017-01-08,30.08
8605,US-2017-116365,1616,120,66,2017-01-03,Standard Class,2017-01-08,165.6
8606,US-2017-116365,1410,120,66,2017-01-03,Standard Class,2017-01-08,180.96
8607,CA-2018-162936,568,381,273,2018-08-18,Standard Class,2018-08-22,23.18
8608,CA-2015-151946,1147,591,46,2015-06-04,Standard Class,2015-06-09,56.96
8609,CA-2015-151946,1035,591,46,2015-06-04,Standard Class,2015-06-09,15.56
8610,CA-2015-151946,588,591,46,2015-06-04,Standard Class,2015-06-09,353.568
8611,CA-2015-151946,771,591,46,2015-06-04,Standard Class,2015-06-09,13.96
8612,CA-2018-123624,1351,340,569,2018-11-13,Second Class,2018-11-17,82.95
8613,CA-2017-146437,398,429,2,2017-01-28,Second Class,2017-02-01,39.68
8614,CA-2017-138233,266,59,233,2017-11-09,Standard Class,2017-11-14,479.97
8615,CA-2017-165918,1648,421,200,2017-09-10,Standard Class,2017-09-14,7.38
8616,CA-2017-165918,991,421,200,2017-09-10,Standard Class,2017-09-14,14.256
8617,CA-2017-165918,840,421,200,2017-09-10,Standard Class,2017-09-14,81.98
8618,CA-2017-165918,730,421,200,2017-09-10,Standard Class,2017-09-14,39.624
8619,CA-2018-117513,720,388,26,2018-03-03,Standard Class,2018-03-08,399.672
8620,CA-2018-132437,1570,314,24,2018-09-08,Second Class,2018-09-13,65.12
8621,US-2018-119319,678,703,163,2018-11-06,Second Class,2018-11-09,30.56
8622,CA-2018-104318,96,396,79,2018-05-13,Standard Class,2018-05-18,20.768
8623,US-2017-114230,254,633,52,2017-11-27,Standard Class,2017-12-01,39.808
8624,CA-2016-136147,1081,249,328,2016-11-13,Standard Class,2016-11-18,121.104
8625,CA-2016-136147,1131,249,328,2016-11-13,Standard Class,2016-11-18,111.96
8626,CA-2016-156118,1222,429,98,2016-12-08,Standard Class,2016-12-12,15.696
8627,CA-2016-164084,1248,133,165,2016-09-07,Standard Class,2016-09-12,70.26
8628,CA-2016-164084,1543,133,165,2016-09-07,Standard Class,2016-09-12,90.0
8629,CA-2016-164084,537,133,165,2016-09-07,Standard Class,2016-09-12,6.096
8630,CA-2016-164084,1383,133,165,2016-09-07,Standard Class,2016-09-12,481.176
8631,CA-2016-164084,805,133,165,2016-09-07,Standard Class,2016-09-12,7.24
8632,CA-2017-107783,632,221,529,2017-07-28,First Class,2017-07-29,177.45
8633,CA-2017-107783,693,221,529,2017-07-28,First Class,2017-07-29,1369.764
8634,CA-2017-107783,1684,221,529,2017-07-28,First Class,2017-07-29,9.48
8635,CA-2018-159793,1,278,12,2018-08-25,Standard Class,2018-08-29,130.98
8636,CA-2015-160094,1754,595,176,2015-04-30,First Class,2015-05-02,174.95
8637,CA-2015-160094,547,595,176,2015-04-30,First Class,2015-05-02,826.0
8638,CA-2018-151281,64,32,60,2018-04-27,Standard Class,2018-05-02,139.58
8639,CA-2018-118346,1106,179,309,2018-07-23,First Class,2018-07-24,399.95
8640,CA-2015-129819,926,170,1,2015-12-13,Second Class,2015-12-15,12.39
8641,US-2018-148551,693,107,163,2018-01-12,Standard Class,2018-01-16,760.98
8642,CA-2018-147767,444,604,345,2018-12-02,Same Day,2018-12-02,67.86
8643,CA-2016-108259,295,375,223,2016-11-08,Standard Class,2016-11-15,31.504
8644,CA-2016-108259,1622,375,223,2016-11-08,Standard Class,2016-11-15,5.04
8645,CA-2016-108259,413,375,223,2016-11-08,Standard Class,2016-11-15,39.879
8646,CA-2016-108259,326,375,223,2016-11-08,Standard Class,2016-11-15,4.712
8647,CA-2017-113341,168,709,4,2017-11-25,Standard Class,2017-11-29,194.352
8648,US-2016-131842,213,646,395,2016-12-05,First Class,2016-12-08,97.424
8649,CA-2017-164574,719,654,44,2017-07-29,Standard Class,2017-08-03,704.76
8650,CA-2017-164574,472,654,44,2017-07-29,Standard Class,2017-08-03,27.396
8651,CA-2015-142769,1706,262,6,2015-09-13,Same Day,2015-09-13,5.7
8652,CA-2015-142769,284,262,6,2015-09-13,Same Day,2015-09-13,14.19
8653,CA-2015-142769,504,262,6,2015-09-13,Same Day,2015-09-13,7.3
8654,CA-2015-142769,591,262,6,2015-09-13,Same Day,2015-09-13,199.98
8655,CA-2015-142769,1520,262,6,2015-09-13,Same Day,2015-09-13,144.96
8656,CA-2015-142769,1014,262,6,2015-09-13,Same Day,2015-09-13,118.0
8657,CA-2015-142769,1439,262,6,2015-09-13,Same Day,2015-09-13,48.94
8658,CA-2015-142769,1202,262,6,2015-09-13,Same Day,2015-09-13,22.66
8659,CA-2017-168361,808,34,37,2017-06-21,Standard Class,2017-06-25,0.836
8660,CA-2017-153185,1409,589,94,2017-09-03,Standard Class,2017-09-08,30.96
8661,CA-2018-124765,1104,522,3,2018-11-25,Standard Class,2018-11-30,723.92
8662,CA-2016-131856,1650,507,17,2016-05-12,Standard Class,2016-05-17,21.968
8663,CA-2016-131856,958,507,17,2016-05-12,Standard Class,2016-05-17,619.152
8664,CA-2016-131856,601,507,17,2016-05-12,Standard Class,2016-05-17,127.904
8665,CA-2018-126634,1156,270,468,2018-03-30,Second Class,2018-04-01,94.2
8666,CA-2017-118500,559,708,35,2017-11-17,First Class,2017-11-18,49.5
8667,CA-2017-163951,1561,789,12,2017-12-30,First Class,2018-01-02,16.52
8668,CA-2017-149916,154,526,61,2017-12-22,Second Class,2017-12-24,55.36
8669,CA-2017-149916,1704,526,61,2017-12-22,Second Class,2017-12-24,11.56
8670,CA-2016-158918,1116,483,2,2016-12-20,Second Class,2016-12-25,17.12
8671,US-2015-159611,1598,42,178,2015-12-27,Second Class,2016-01-01,182.352
8672,US-2015-159611,236,42,178,2015-12-27,Second Class,2016-01-01,118.16
8673,CA-2018-163265,272,560,68,2018-02-16,Standard Class,2018-02-21,18.368
8674,CA-2018-163265,121,560,68,2018-02-16,Standard Class,2018-02-21,600.558
8675,CA-2018-163265,194,560,68,2018-02-16,Standard Class,2018-02-21,50.352
8676,CA-2018-163265,513,560,68,2018-02-16,Standard Class,2018-02-21,28.032
8677,CA-2018-163265,1007,560,68,2018-02-16,Standard Class,2018-02-21,7.692
8678,CA-2018-141705,1117,139,609,2018-10-24,First Class,2018-10-26,517.405
8679,CA-2017-112739,637,280,33,2017-09-02,Second Class,2017-09-07,8.608
8680,CA-2017-112739,686,280,33,2017-09-02,Second Class,2017-09-07,159.56
8681,CA-2017-143805,228,64,196,2017-12-01,Second Class,2017-12-03,2104.55
8682,CA-2017-143805,598,64,196,2017-12-01,Second Class,2017-12-03,40.7
8683,CA-2015-133634,1366,257,102,2015-11-05,Standard Class,2015-11-10,47.79
8684,CA-2018-101665,680,357,35,2018-11-25,Standard Class,2018-12-01,5.16
8685,CA-2017-155446,428,185,143,2017-12-16,Standard Class,2017-12-23,21.21
8686,CA-2018-137323,1230,464,290,2018-11-14,Second Class,2018-11-18,96.36
8687,CA-2017-144015,414,341,2,2017-06-26,Same Day,2017-06-26,231.72
8688,CA-2017-144015,295,341,2,2017-06-26,Same Day,2017-06-26,17.9
8689,CA-2017-144015,911,341,2,2017-06-26,Same Day,2017-06-26,12.48
8690,CA-2015-101427,1217,673,12,2015-12-26,Standard Class,2015-12-30,8.016
8691,CA-2017-136770,1016,71,76,2017-08-14,Standard Class,2017-08-18,259.896
8692,CA-2017-136770,639,71,76,2017-08-14,Standard Class,2017-08-18,247.188
8693,CA-2017-136770,1510,71,76,2017-08-14,Standard Class,2017-08-18,279.96
8694,CA-2017-118311,294,526,95,2017-10-24,Standard Class,2017-10-28,450.0
8695,US-2015-112795,549,129,437,2015-08-23,Second Class,2015-08-28,19.44
8696,CA-2018-127096,216,38,10,2018-09-15,Second Class,2018-09-17,300.904
8697,CA-2018-119284,1279,132,395,2018-06-15,Standard Class,2018-06-20,239.976
8698,CA-2018-119284,222,132,395,2018-06-15,Standard Class,2018-06-20,31.168
8699,CA-2018-119284,1530,132,395,2018-06-15,Standard Class,2018-06-20,120.96
8700,CA-2018-119284,755,132,395,2018-06-15,Standard Class,2018-06-20,2239.936
8701,CA-2018-119284,361,132,395,2018-06-15,Standard Class,2018-06-20,76.608
8702,CA-2018-119284,519,132,395,2018-06-15,Standard Class,2018-06-20,142.776
8703,CA-2018-119284,1842,132,395,2018-06-15,Standard Class,2018-06-20,91.36
8704,CA-2016-133494,1109,262,75,2016-03-01,Standard Class,2016-03-05,3.552
8705,CA-2017-111318,1764,583,17,2017-07-23,First Class,2017-07-26,115.136
8706,US-2015-132745,1836,740,244,2015-10-01,Standard Class,2015-10-05,4.71
8707,CA-2015-146815,993,453,30,2015-09-08,Standard Class,2015-09-13,172.764
8708,CA-2015-146815,1274,453,30,2015-09-08,Standard Class,2015-09-13,3.52
